,Source,Target,distancias,longitudclase,pesos
386721,543,275,247.61693282383,A,0.973751423941303
387701,544,542,412.778114477251,A,0.956996451506222
387706,544,547,400.919819553973,A,0.95818019353412
387707,544,548,403.202443519552,A,0.95795210541633
387708,544,549,371.980086467539,A,0.961081403680925
389840,547,542,12.1167162501957,A,0.99868268462466
389842,547,544,400.919819553973,A,0.95818019353412
389846,547,548,5.43490023406876,A,0.999408694385449
390553,548,542,9.89880821210686,A,0.998923553459283
390555,548,544,403.202443519552,A,0.95795210541633
390558,548,547,5.43490023406876,A,0.999408694385449
391268,549,544,371.980086467539,A,0.961081403680925
393426,552,563,463.808591487914,A,0.951935585713061
393574,552,711,78.4692828320312,A,0.99153001092518
394142,553,566,247.795345207056,A,0.973733008153777
394856,554,567,253.655294411051,A,0.973128529106655
395560,555,558,243.9077322758,A,0.974134446739746
395563,555,561,297.877321056811,A,0.968590925588509
395567,555,565,69.2040106762056,A,0.99252262805185
396283,556,568,113.445465070093,A,0.987800731601402
396991,557,563,493.083471406757,A,0.949056384592233
397696,558,555,243.9077322758,A,0.974134446739746
397702,558,561,448.299575429583,A,0.953467996608989
397706,558,565,276.503209829664,A,0.970778818473446
399165,560,598,368.657931797999,A,0.961415574465517
399835,561,555,297.877321056811,A,0.968590925588509
399838,561,558,448.299575429583,A,0.953467996608989
399845,561,565,228.673611780275,A,0.975710731482658
401258,563,552,463.808591487914,A,0.951935585713061
401263,563,557,493.083471406757,A,0.949056384592233
401417,563,711,489.361069013678,A,0.94942151811527
402006,564,587,320.435911313387,A,0.966292458734407
402014,564,595,272.502001101359,A,0.971189488281849
402687,565,555,69.2040106762056,A,0.99252262805185
402690,565,558,276.503209829664,A,0.970778818473446
402693,565,561,228.673611780275,A,0.975710731482658
403398,566,553,247.795345207056,A,0.973733008153777
404112,567,554,253.655294411051,A,0.973128529106655
404156,567,598,328.965741003322,A,0.965426204569053
404827,568,556,113.445465070093,A,0.987800731601402
405320,569,336,149.673426348563,A,0.983967445174527
405334,569,350,3.99286237046261,A,0.999565516879177
406185,570,488,308.405884983945,A,0.967516823989535
406186,570,489,364.375045836378,A,0.961846726895904
406190,570,493,283.173214944826,A,0.970095004407284
406194,570,497,374.284952720349,A,0.96084969694264
406932,571,522,399.852775297683,A,0.958286853749219
407151,572,28,33.2131561660444,A,0.996397367008162
407152,572,29,53.7846837082177,A,0.99417896124809
408274,573,438,301.599232997669,A,0.968210951673601
408275,573,439,267.443486239234,A,0.97170917379368
408279,573,443,138.660113772335,A,0.985129614405777
408949,574,400,24.7911813533562,A,0.99730844028246
408950,574,401,31.9354830977557,A,0.996535476134763
408957,574,408,311.807423909972,A,0.967170315218287
408962,574,413,286.979577789531,A,0.969705204722789
408963,574,414,29.5284236554095,A,0.996795769482146
409143,574,594,323.69635257128,A,0.96596115835214
409193,574,644,100.08173930992,A,0.989222301110918
409584,575,322,370.32897276372,A,0.961247457803928
410557,576,582,483.993908217574,A,0.949948482220118
410813,577,125,454.325960943477,A,0.952871957330949
411601,578,200,4.12341833504398,A,0.999551316812556
411617,578,216,4.06159573467909,A,0.999558040967066
412483,579,369,125.995587229662,A,0.986469424561237
412490,579,376,177.642659593589,A,0.981028306129595
412495,579,381,112.160615201117,A,0.987937230259906
412728,579,614,443.460059279806,A,0.953947188763992
412765,579,651,297.140169717889,A,0.968666217532697
413688,581,148,34.2385804026512,A,0.996286552219971
413733,581,193,1.85945972125356,A,0.999797615999991
413745,581,205,3.0075952997559,A,0.999672693575506
414829,582,576,483.993908217574,A,0.949948482220118
415234,583,268,100.236174642567,A,0.989205849647146
415641,583,675,224.558742795741,A,0.976137375184108
417496,586,391,323.385286395141,A,0.96599275664553
418382,587,564,320.435911313387,A,0.966292458734407
418411,587,593,444.079502121583,A,0.953885826797362
418413,587,595,47.9643175731887,A,0.994805618985452
419121,588,590,1.99642593883043,A,0.999782711806325
419122,588,591,6.32890798517798,A,0.999311495207101
420545,590,588,1.99642593883043,A,0.999782711806325
420548,590,591,8.24348779355277,A,0.999103399990397
421258,591,588,6.32890798517798,A,0.999311495207101
421260,591,590,8.24348779355277,A,0.999103399990397
421575,592,192,3.79957199451643,A,0.999586541065616
421587,592,204,5.13537762787552,A,0.999441263601743
421696,592,313,456.625440020476,A,0.952644723872775
421749,592,366,474.699722293608,A,0.950862398441819
422683,593,587,444.079502121583,A,0.953885826797362
422691,593,595,451.610680475922,A,0.953140419708231
423209,594,400,346.87229495984,A,0.963612732248697
423210,594,401,345.870633342152,A,0.963713994838674
423217,594,408,15.9302095439132,A,0.998268803796315
423223,594,414,343.213604444734,A,0.963982709269913
423383,594,574,323.69635257128,A,0.96596115835214
423453,594,644,257.664504515455,A,0.972715393988609
424086,595,564,272.502001101359,A,0.971189488281849
424109,595,587,47.9643175731887,A,0.994805618985452
424115,595,593,451.610680475922,A,0.953140419708231
424738,596,503,426.05573427719,A,0.95567449290795
424740,596,505,18.8915953467282,A,0.997947639286463
424741,596,506,304.087090563476,A,0.967957129867778
424750,596,515,413.856616403925,A,0.956888936251293
424755,596,520,482.847695904365,A,0.950061096628777
424842,596,607,62.7307252614145,A,0.993217311188168
424874,596,639,457.070124219248,A,0.952600792891315
424919,596,684,135.299974970151,A,0.985484736585644
425399,597,451,52.6837938538812,A,0.994297429521094
425404,597,456,282.566414988961,A,0.970157174170221
426221,598,560,368.657931797999,A,0.961415574465517
426228,598,567,328.965741003322,A,0.965426204569053
426587,599,213,269.121963586165,A,0.971536674115374
426752,599,378,326.072238983536,A,0.965719882524856
427234,600,147,456.754743814427,A,0.952631949350138
428804,602,291,417.57207260821,A,0.956518729392166
428818,602,305,472.598880721799,A,0.95106922219128
428831,602,318,260.313224736199,A,0.97244264498357
429692,603,466,430.469215849918,A,0.955235882186602
429697,603,471,417.290606813175,A,0.956546764524694
429700,603,474,416.124557299383,A,0.956662925284987
429701,603,475,252.613315968152,A,0.973235958813055
429704,603,478,343.825396355716,A,0.963920823380051
429949,604,10,28.0166830835427,A,0.99695931482945
429952,604,13,152.857246365458,A,0.983631986377823
430561,604,622,26.7961525171449,A,0.99709139522688
430641,604,702,191.268922342814,A,0.979602745822947
430932,605,280,147.966961516525,A,0.984147338685461
430933,605,281,8.21869433123733,A,0.99910609423193
430934,605,282,137.945682994407,A,0.985205098853957
430937,605,285,141.150129848085,A,0.984866617737948
430938,605,286,226.644012443417,A,0.975921120669018
431520,606,155,193.15894393625,A,0.979405341558128
431522,606,157,206.157692907774,A,0.978049832851657
432581,607,503,427.134349483472,A,0.955567263205873
432583,607,505,80.2832066285251,A,0.991335912038578
432584,607,506,263.445661194049,A,0.972120283182375
432593,607,515,392.5473500597,A,0.959017731886829
432598,607,520,467.899712654564,A,0.951532171974767
432674,607,596,62.7307252614145,A,0.993217311188168
432717,607,639,448.907372422203,A,0.953407848677941
432762,607,684,75.5287547410438,A,0.991844823615273
432874,608,83,498.77738326007,A,0.94849840712175
433874,609,370,283.484157454842,A,0.970063149842313
433875,609,371,324.523999576483,A,0.965877095526873
435935,612,292,292.206907412762,A,0.969170397754995
436326,612,683,258.424954174411,A,0.97263707187838
436791,613,435,439.019267621809,A,0.954387324565971
436797,613,441,207.058000134665,A,0.977956087794737
437430,614,361,331.235647940234,A,0.965195943813167
437433,614,364,326.000664040829,A,0.965727149336875
437438,614,369,372.638222859486,A,0.961015230249813
437441,614,372,325.974976493068,A,0.965729757351391
437445,614,376,266.105791192071,A,0.971846694624349
437450,614,381,464.538699346097,A,0.951863566795074
437648,614,579,443.460059279806,A,0.953947188763992
437720,614,651,177.441240124693,A,0.981049409468271
437756,614,687,283.687220269096,A,0.970042348162595
438005,615,223,68.2157920520331,A,0.992628616258921
438789,616,294,14.089457962099,A,0.998468538886501
438803,616,308,49.1515862540705,A,0.994677725937634
439498,617,290,372.531036733728,A,0.961026006838013
439503,617,295,372.847258426623,A,0.960994214323667
439505,617,297,432.626980574261,A,0.955021590555903
439513,617,305,291.132522654939,A,0.96928026966001
439520,617,312,19.8151272338372,A,0.997847523828743
439525,617,317,495.314305935646,A,0.948837694752738
439837,617,629,184.284238498726,A,0.980332955614551
440074,618,153,63.7148774243655,A,0.993111633840583
440792,619,158,422.32607000152,A,0.956045460167805
440853,619,219,183.554322573555,A,0.980409327089633
440856,619,222,359.23390096009,A,0.962364790093818
440858,619,224,216.089302062917,A,0.977016691155027
442694,621,634,464.85752881848,A,0.951832120403055
442783,622,10,1.42861338569009,A,0.999844502116925
442786,622,13,179.639337410566,A,0.980819157138311
443377,622,604,26.7961525171449,A,0.99709139522688
443475,622,702,189.351621835895,A,0.979803080571161
443506,623,20,52.7117558785487,A,0.994294420139665
443514,623,28,477.902741251397,A,0.950547240546628
443515,623,29,459.687733419316,A,0.952342277672764
444451,624,252,74.7186279112189,A,0.991931590852937
444453,624,254,279.741619571128,A,0.970446693848521
444466,624,267,363.263620863367,A,0.961958675772872
445219,625,307,94.2250424503756,A,0.98984659896564
445697,626,72,236.601890007188,A,0.974889751114846
445699,626,74,289.933117594107,A,0.969402956192564
446290,626,665,224.421746912065,A,0.976151585804132
446393,627,55,255.192483401198,A,0.972970085667287
446396,627,58,218.811345980688,A,0.976733909859514
446400,627,62,331.834253417719,A,0.965135239206331
446401,627,63,13.4126614714844,A,0.998541996382693
446402,627,64,466.123005423065,A,0.951707325975732
446403,627,65,226.213979303854,A,0.975965709748232
446404,627,66,277.346130173076,A,0.970692348418167
446856,627,518,418.020409252026,A,0.956474076641041
447047,627,709,385.374495874855,A,0.959736432348469
447350,628,299,359.485491359796,A,0.962339424830709
447353,628,302,374.852811718061,A,0.96079262759159
448054,629,290,300.054843323755,A,0.968368583850966
448059,629,295,291.57387045434,A,0.969235132234071
448069,629,305,359.579834087416,A,0.962329913571984
448076,629,312,193.948896717613,A,0.979322858112385
448381,629,617,184.284238498726,A,0.980332955614551
449361,631,171,190.72683130806,A,0.979659379482087
449378,631,188,55.5857370989978,A,0.993985208272753
449401,631,211,463.879814450686,A,0.951928559695068
449854,631,664,27.411448612461,A,0.997024806242
451950,634,621,464.85752881848,A,0.951832120403055
452361,635,319,52.1794110555491,A,0.994351716280073
453987,637,519,415.496478138538,A,0.956725505634281
453989,637,521,12.1011149896989,A,0.998684378544163
453990,637,522,430.668488730295,A,0.955216087995558
454121,637,653,345.931388431193,A,0.96370785222039
455395,639,501,266.271093607254,A,0.971829698714032
455396,639,502,366.420296144689,A,0.961640786038702
455397,639,503,70.0532021865449,A,0.992431568830112
455399,639,505,468.448013977594,A,0.951478131533744
455400,639,506,264.563288747353,A,0.972005318869141
455401,639,507,121.118484180772,A,0.986986357270822
455403,639,509,496.459118510222,A,0.9487255073223
455408,639,514,384.432022759615,A,0.9598309456649
455409,639,515,104.808473344646,A,0.988719026224922
455414,639,520,55.776597230012,A,0.993964680426102
455421,639,527,438.060083030458,A,0.954482444623515
455423,639,529,429.048451356696,A,0.955377033467259
455427,639,533,309.273516309221,A,0.967428416330273
455490,639,596,457.070124219248,A,0.952600792891315
455501,639,607,448.907372422203,A,0.953407848677941
455578,639,684,419.569311736751,A,0.956319843483146
455921,640,314,320.134062776845,A,0.966323141701062
457131,642,98,442.117810103406,A,0.954080178968912
457132,642,99,438.84616712665,A,0.954404489128909
457141,642,108,235.861728066881,A,0.974966337077981
457145,642,112,409.617709757161,A,0.957311649668127
457153,642,120,2.57327081810842,A,0.999719946402885
457154,642,121,2.57327081810842,A,0.999719946402885
457161,642,128,59.5290103915334,A,0.993561264018762
457164,642,131,160.816736685221,A,0.982794345517732
457700,642,667,68.0186043785967,A,0.99264976769711
457712,642,679,144.449286633483,A,0.984518375454675
457715,642,682,144.59208927022,A,0.984503307492011
457741,642,708,289.232090446789,A,0.969474678284698
458033,643,287,46.8681621452615,A,0.994923726480686
458859,644,400,123.656838032033,A,0.986717245103
458860,644,401,131.867984032963,A,0.985847716983798
458867,644,408,249.045792144887,A,0.973603956137988
458872,644,413,386.966737193021,A,0.959576801098719
458873,644,414,129.335530484771,A,0.986115730386633
459033,644,574,100.08173930992,A,0.989222301110918
459053,644,594,257.664504515455,A,0.972715393988609
459697,645,525,446.980380784186,A,0.953598570965704
459710,645,538,60.5890792092692,A,0.993447356898385
459712,645,540,336.820762064466,A,0.964629853737084
460322,646,437,34.3156703234286,A,0.996278222319584
461544,648,233,225.587976706603,A,0.976030625702016
463814,651,364,496.178568523078,A,0.948752997737199
463819,651,369,268.531433245314,A,0.971597356835941
463822,651,372,496.176037065867,A,0.948753245795823
463826,651,376,130.916820344953,A,0.985948362995672
463831,651,381,351.161358418007,A,0.963179371595331
464029,651,579,297.140169717889,A,0.968666217532697
464064,651,614,177.441240124693,A,0.981049409468271
464137,651,687,460.965387430031,A,0.952216147447288
464674,652,511,94.9963507883985,A,0.989764335874363
465246,653,370,387.022557626544,A,0.959571205746172
465397,653,521,341.621996199812,A,0.96414374584146
465513,653,637,345.931388431193,A,0.96370785222039
467179,656,164,101.680680721102,A,0.98905199788414
467805,657,77,114.076627712373,A,0.987733692559263
468582,658,141,233.601690408569,A,0.975200261954572
469409,659,255,162.104912685894,A,0.982658914558546
469415,659,261,150.006312497643,A,0.983932360374752
470363,660,496,16.034534426946,A,0.998257486171707
471628,662,335,399.028860471882,A,0.958369227342581
471637,662,344,24.7306406855381,A,0.997314995488609
472141,663,135,346.395562058176,A,0.963660924721147
472890,664,171,189.137757227119,A,0.979825431919807
472907,664,188,65.5237777938003,A,0.99291745443593
472930,664,211,489.77997165194,A,0.949380413580526
473350,664,631,27.411448612461,A,0.997024806242
473502,665,70,393.51705601412,A,0.958920652578162
473504,665,72,13.3719539087604,A,0.998546415006169
473506,665,74,65.548522448079,A,0.992914798706524
474058,665,626,224.421746912065,A,0.976151585804132
474637,666,492,91.6867923725948,A,0.990117409967328
474957,667,99,439.953539629945,A,0.954294693254747
474966,667,108,196.969973459698,A,0.979007538497208
474970,667,112,476.460390296284,A,0.950689133387794
474978,667,120,70.4675272474229,A,0.992387146615378
474979,667,121,70.4675272474229,A,0.992387146615378
474986,667,128,45.6521837160076,A,0.995054777363519
474989,667,131,216.146968959658,A,0.977010698694433
475500,667,642,68.0186043785967,A,0.99264976769711
475537,667,679,170.818946854774,A,0.981743753553264
475540,667,682,170.94129455347,A,0.981730916547901
475566,667,708,259.795457844958,A,0.972495949422447
475755,668,184,12.791559213767,A,0.998609418502637
476644,669,360,325.243158874386,A,0.965804063509289
476658,669,374,271.39589528847,A,0.971303076350474
477337,670,340,201.463683840742,A,0.978538890777077
477338,670,341,451.876273299006,A,0.953114153617256
477342,670,345,204.717201320329,A,0.978199862333714
477354,670,357,189.702608144591,A,0.979766400613858
478073,671,363,82.838397604507,A,0.99106262275345
478637,672,214,67.5879213526153,A,0.992695968270137
479119,672,696,36.6217440767084,A,0.996029105435912
480242,674,393,429.990117007728,A,0.95528347543168
480540,674,691,391.876465260135,A,0.959084907083866
480830,675,268,317.845984723379,A,0.966555788694819
480832,675,270,440.540862776165,A,0.954236470474562
481145,675,583,224.558742795741,A,0.976137375184108
482723,678,22,263.7235323687,A,0.972091697534563
482724,678,23,374.575334138572,A,0.960820513007661
482725,678,24,33.5388302906708,A,0.996362169626416
482726,678,25,243.605936187435,A,0.974165624334722
482727,678,26,75.0333495220333,A,0.991897881334148
482728,678,27,57.1696619373674,A,0.993814875864354
483395,678,694,359.594282998569,A,0.962328456906808
483512,679,98,366.399946655302,A,0.961642834640238
483513,679,99,301.015423972812,A,0.96827053363746
483522,679,108,367.156682444472,A,0.961566659234952
483526,679,112,436.008261320857,A,0.954685982582248
483534,679,120,143.218281037848,A,0.984648285365757
483535,679,121,143.218281037848,A,0.984648285365757
483542,679,128,125.262572314523,A,0.986547083519524
483545,679,131,266.191373069814,A,0.971837895272052
484056,679,642,144.449286633483,A,0.984518375454675
484081,679,667,170.818946854774,A,0.981743753553264
484096,679,682,0.144681711270953,A,0.999984249871561
484122,679,708,207.652674956681,A,0.977894176759105
484211,680,84,146.514479577724,A,0.984300509448602
485072,681,232,142.442586877833,A,0.984730163171382
485077,681,237,92.0503203649566,A,0.990078615344088
485651,682,98,366.36703216236,A,0.961646148190545
485652,682,99,300.873848855578,A,0.968284983514295
485661,682,108,367.283638743008,A,0.961553880596688
485665,682,112,436.079078937093,A,0.954678956123471
485673,682,120,143.361431042014,A,0.984633176764411
485674,682,121,143.361431042014,A,0.984633176764411
485681,682,128,125.383341785431,A,0.986534287807192
485684,682,131,266.32568240883,A,0.971824086183862
486195,682,642,144.59208927022,A,0.984503307492011
486220,682,667,170.94129455347,A,0.981730916547901
486232,682,679,0.144681711270953,A,0.999984249871561
486261,682,708,207.583923558494,A,0.977901334001676
486558,683,292,124.666818047776,A,0.986610209463677
486878,683,612,258.424954174411,A,0.97263707187838
487482,684,503,409.275815316066,A,0.957345760436707
487484,684,505,153.849739369204,A,0.983527460483952
487485,684,506,202.281643362822,A,0.978453634285453
487494,684,515,349.443621190612,A,0.963352882432382
487499,684,520,430.318560077253,A,0.95525084768345
487575,684,596,135.299974970151,A,0.985484736585644
487586,684,607,75.5287547410438,A,0.991844823615273
487618,684,639,419.569311736751,A,0.956319843483146
487697,685,5,224.189848638424,A,0.976175641617701
489479,687,361,100.752034575781,A,0.989150900832611
489482,687,364,100.666539996974,A,0.989160007196068
489490,687,372,100.498308240594,A,0.989177926710933
489732,687,614,283.687220269096,A,0.970042348162595
489769,687,651,460.965387430031,A,0.952216147447288
491960,690,703,374.693063936684,A,0.960808681423773
492644,691,674,391.876465260135,A,0.959084907083866
493908,693,512,202.699868546432,A,0.978410048122473
493924,693,528,145.565389883526,A,0.984400620990319
494131,694,22,96.2842437797498,A,0.989627007454606
494133,694,24,392.006508166245,A,0.959071885248928
494134,694,25,116.98047082759,A,0.987425377594109
494135,694,26,414.092844840839,A,0.956865389995429
494136,694,27,390.166622574707,A,0.959256154926518
494787,694,678,359.594282998569,A,0.962328456906808
495749,696,214,37.3603537983007,A,0.995949342413668
496207,696,672,36.6217440767084,A,0.996029105435912
496315,697,67,442.026097300028,A,0.954089267237547
496316,697,68,442.026097300028,A,0.954089267237547
496317,697,69,442.026097300028,A,0.954089267237547
496319,697,71,432.914892148365,A,0.954993004791671
497199,698,238,375.662680208452,A,0.960711248217969
497201,698,240,478.457331692628,A,0.950492693383213
497203,698,242,172.470427243176,A,0.98157050469936
497205,698,244,312.3429035136,A,0.967115789465696
498521,700,134,138.824915519844,A,0.985112203627313
499345,701,245,149.912069391757,A,0.98394229294776
499351,701,251,185.12662364487,A,0.980244831215828
499354,701,254,428.216298261457,A,0.955459726271298
499367,701,267,350.379592642171,A,0.963258331006976
499376,701,276,440.718068282098,A,0.954218905054403
499823,702,10,188.594993658463,A,0.979882161628251
499826,702,13,265.020101661801,A,0.971958336818683
500417,702,604,191.268922342814,A,0.979602745822947
500435,702,622,189.351621835895,A,0.979803080571161
501216,703,690,374.693063936684,A,0.960808681423773
503072,706,407,154.237745798954,A,0.983486603042784
503080,706,415,345.597769525437,A,0.96374158358823
503085,706,420,368.676469453132,A,0.961413709144578
503087,706,422,312.558054131097,A,0.967093883267622
503097,706,432,375.639047103257,A,0.960713622787636
503624,707,246,277.044396202511,A,0.970723299695092
503625,707,247,238.586643168398,A,0.974684444309591
503628,707,250,277.044396202511,A,0.970723299695092
503640,707,262,277.044396202511,A,0.970723299695092
503641,707,263,206.07316732938,A,0.978058635053624
504190,708,99,230.008479707481,A,0.975572407911797
504199,708,108,420.940270145178,A,0.956183370735153
504211,708,120,289.85138807473,A,0.969411317393749
504212,708,121,289.85138807473,A,0.969411317393749
504219,708,128,232.891899531876,A,0.975273751923061
504222,708,131,446.02622604343,A,0.953693035832911
504733,708,642,289.232090446789,A,0.969474678284698
504758,708,667,259.795457844958,A,0.972495949422447
504770,708,679,207.652674956681,A,0.977894176759105
504773,708,682,207.583923558494,A,0.977901334001676
504859,709,55,375.229183817081,A,0.960754806248093
504862,709,58,184.805642610394,A,0.980278408121707
504866,709,62,417.186201845978,A,0.956557164099904
504867,709,63,381.403015174909,A,0.960134827426298
504869,709,65,170.013919226443,A,0.981828227298412
504870,709,66,377.998740059323,A,0.960476587212658
505322,709,518,286.906321881695,A,0.969712703712706
505431,709,627,385.374495874855,A,0.959736432348469
505846,710,329,239.801525486959,A,0.974558817131535
506782,711,552,78.4692828320312,A,0.99153001092518
506793,711,563,489.361069013678,A,0.94942151811527
507447,712,504,120.619954512175,A,0.987039227826519
